402,2500,1500,0.99,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Depression Model,Level user upercase,tf,0.4927536231884058,{'C': 0.05}
392,1500,1700,0.99,Difference,Fuzzy,Not removed stopwords,Full matrix,Depression Model,Level user upercase,tf,0.49264705882352944,{'C': 0.05}
404,1500,1700,0.99,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Depression Model,Level user upercase,tf,0.49264705882352944,{'C': 0.05}
1186,1500,2000,0.85,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Depression Model,Level user lowercase,binary,0.49056603773584906,{'C': 0.25}
395,1500,2000,0.99,Difference,Fuzzy,Not removed stopwords,Full matrix,Depression Model,Level user upercase,tf,0.4892086330935252,{'C': 0.05}
419,1500,2000,0.99,Difference,Fuzzy,Not removed stopwords,Full matrix,Pre_trained Model,Level user upercase,tf,0.4892086330935252,{'C': 0.05}
407,1500,2000,0.99,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Depression Model,Level user upercase,tf,0.4892086330935252,{'C': 0.05}
431,1500,2000,0.99,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Pre_trained Model,Level user upercase,tf,0.4892086330935252,{'C': 0.05}
1261,2000,2000,0.83,Difference,Fuzzy,Not removed stopwords,Full matrix,Depression Model,Level user lowercase,binary,0.4887218045112782,{'C': 0.05}
610,3100,3500,0.99,Difference,Fuzzy,Not removed stopwords,Full matrix,Pre_trained Model,Level user lowercase,tf,0.4885993485342019,{'C': 0.05}
598,3100,3500,0.99,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Depression Model,Level user lowercase,tf,0.4885993485342019,{'C': 0.05}
622,3100,3500,0.99,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Pre_trained Model,Level user lowercase,tf,0.4885993485342019,{'C': 0.05}
2318,2500,1500,0.99,Difference,Fuzzy,Removed stopwords,Full matrix,Pre_trained Model,Level post lowercase,tf,0.4881355932203389,{'C': 0.05}
2330,2500,1500,0.99,Difference,Not Fuzzy,Removed stopwords,Full matrix,Pre_trained Model,Level post lowercase,tf,0.4881355932203389,{'C': 0.05}
225,2000,2000,0.99,Difference,Fuzzy,Not removed stopwords,Full matrix,Pre_trained Model,Level post lowercase,tf,0.48763250883392223,{'C': 0.05}
237,2000,2000,0.99,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Pre_trained Model,Level post lowercase,tf,0.48763250883392223,{'C': 0.05}
802,3100,3500,0.99,Difference,Fuzzy,Not removed stopwords,Full matrix,Pre_trained Model,Level concatenation upercase,tf,0.4874551971326164,{'C': 4}
814,3100,3500,0.99,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Pre_trained Model,Level concatenation upercase,tf,0.4874551971326164,{'C': 4}
1185,1500,2000,0.85,Difference,Fuzzy,Not removed stopwords,Full matrix,Depression Model,Level user lowercase,binary,0.4872727272727273,{'C': 2}
586,3100,3500,0.99,Difference,Fuzzy,Not removed stopwords,Full matrix,Depression Model,Level user lowercase,tf,0.48701298701298706,{'C': 0.05}
201,2000,2000,0.99,Difference,Fuzzy,Not removed stopwords,Full matrix,Depression Model,Level post lowercase,tf,0.48591549295774655,{'C': 0.05}
213,2000,2000,0.99,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Depression Model,Level post lowercase,tf,0.48591549295774655,{'C': 0.05}
778,3100,3500,0.99,Difference,Fuzzy,Not removed stopwords,Full matrix,Depression Model,Level concatenation upercase,tf,0.48571428571428577,{'C': 2}
790,3100,3500,0.99,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Depression Model,Level concatenation upercase,tf,0.48571428571428577,{'C': 2}
104,1500,1700,0.99,Difference,Fuzzy,Removed stopwords,Full matrix,Depression Model,Level post upercase,tf,0.4842105263157894,{'C': 0.12}
128,1500,1700,0.99,Difference,Fuzzy,Removed stopwords,Full matrix,Pre_trained Model,Level post upercase,tf,0.4842105263157894,{'C': 0.12}
116,1500,1700,0.99,Difference,Not Fuzzy,Removed stopwords,Full matrix,Depression Model,Level post upercase,tf,0.4842105263157894,{'C': 0.12}
140,1500,1700,0.99,Difference,Not Fuzzy,Removed stopwords,Full matrix,Pre_trained Model,Level post upercase,tf,0.4842105263157894,{'C': 0.12}
1174,2000,2000,0.85,Difference,Not Fuzzy,Not removed stopwords,Full matrix,Depression Model,Level user lowercase,binary,0.4842105263157894,{'C': 0.5}
131,1500,2000,0.99,Difference,Fuzzy,Removed stopwords,Full matrix,Pre_trained Model,Level post upercase,tf,0.4835164835164836,{'C': 0.25}
