61,500,200,1,2,tf_stop,Level post uppercase,541,No difference,svm,602,0.8354430379746836,{'C': 0.5},ekphrasis_preprocess
61,500,200,1,2,tf_stop,Level post uppercase,541,No difference,svm,192,0.8354430379746836,{'C': 0.5},ekphrasis_preprocess
61,500,200,1,2,tf_stop,Level post uppercase,541,No difference,svm,840,0.8354430379746836,{'C': 0.5},ekphrasis_preprocess
61,500,200,1,2,tf_stop,Level post uppercase,541,No difference,svm,249,0.8354430379746836,{'C': 0.5},ekphrasis_preprocess
81,500,200,1,2,stopwords,Level post uppercase,541,No difference,svm,221,0.8354430379746836,{'C': 0.5},ekphrasis_preprocess
81,500,200,1,2,stopwords,Level post uppercase,541,No difference,svm,577,0.8354430379746836,{'C': 0.5},ekphrasis_preprocess
81,500,200,1,2,stopwords,Level post uppercase,541,No difference,svm,111,0.8354430379746836,{'C': 0.5},ekphrasis_preprocess
81,500,200,1,2,stopwords,Level post uppercase,541,No difference,svm,836,0.8354430379746836,{'C': 0.5},ekphrasis_preprocess
81,500,200,1,2,stopwords,Level post uppercase,541,No difference,svm,196,0.8354430379746836,{'C': 0.5},ekphrasis_preprocess
91,500,200,1,2,tf_idf,Level post uppercase,541,No difference,svm,757,0.8354430379746836,{'C': 0.25},ekphrasis_preprocess
91,500,200,1,2,tf_idf,Level post uppercase,541,No difference,svm,32,0.8354430379746836,{'C': 0.25},ekphrasis_preprocess
91,500,200,1,2,tf_idf,Level post uppercase,541,No difference,svm,593,0.8354430379746836,{'C': 0.25},ekphrasis_preprocess
91,500,200,1,2,tf_idf,Level post uppercase,541,No difference,svm,393,0.8354430379746836,{'C': 0.25},ekphrasis_preprocess
91,500,200,1,2,tf_idf,Level post uppercase,541,No difference,svm,317,0.8354430379746836,{'C': 0.25},ekphrasis_preprocess
102,100,200,1,2,binary,Level post uppercase,243,No difference,NB,919,0.8354430379746836,None,normal_preprocess
102,100,200,1,2,binary,Level post uppercase,243,No difference,NB,971,0.8354430379746836,None,normal_preprocess
102,100,200,1,2,binary,Level post uppercase,243,No difference,NB,608,0.8354430379746836,None,normal_preprocess
102,100,200,1,2,binary,Level post uppercase,243,No difference,NB,930,0.8354430379746836,None,normal_preprocess
102,100,200,1,2,binary,Level post uppercase,243,No difference,NB,527,0.8354430379746836,None,normal_preprocess
161,500,200,1,2,tf_stop,Level post uppercase,541,No difference,svm,420,0.8354430379746836,{'C': 0.5},normal_preprocess
161,500,200,1,2,tf_stop,Level post uppercase,541,No difference,svm,194,0.8354430379746836,{'C': 0.5},normal_preprocess
161,500,200,1,2,tf_stop,Level post uppercase,541,No difference,svm,105,0.8354430379746836,{'C': 0.5},normal_preprocess
161,500,200,1,2,tf_stop,Level post uppercase,541,No difference,svm,497,0.8354430379746836,{'C': 0.5},normal_preprocess
161,500,200,1,2,tf_stop,Level post uppercase,541,No difference,svm,188,0.8354430379746836,{'C': 0.5},normal_preprocess
181,500,200,1,2,stopwords,Level post uppercase,541,No difference,svm,244,0.8354430379746836,{'C': 0.5},normal_preprocess
181,500,200,1,2,stopwords,Level post uppercase,541,No difference,svm,632,0.8354430379746836,{'C': 0.5},normal_preprocess
181,500,200,1,2,stopwords,Level post uppercase,541,No difference,svm,204,0.8354430379746836,{'C': 0.5},normal_preprocess
181,500,200,1,2,stopwords,Level post uppercase,541,No difference,svm,563,0.8354430379746836,{'C': 0.5},normal_preprocess
181,500,200,1,2,stopwords,Level post uppercase,541,No difference,svm,886,0.8354430379746836,{'C': 0.5},normal_preprocess
373,500,200,1,2,tf,Level post lowercase,700,Difference,svm,643,0.8354430379746836,{'C': 0.12},normal_preprocess
373,500,200,1,2,tf,Level post lowercase,700,Difference,svm,459,0.8354430379746836,{'C': 0.12},normal_preprocess
373,500,200,1,2,tf,Level post lowercase,700,Difference,svm,685,0.8354430379746836,{'C': 0.12},normal_preprocess
373,500,200,1,2,tf,Level post lowercase,700,Difference,svm,767,0.8354430379746836,{'C': 0.12},normal_preprocess
373,500,200,1,2,tf,Level post lowercase,700,Difference,svm,337,0.8354430379746836,{'C': 0.12},normal_preprocess
961,500,200,1,2,tf_stop,Level user lowercase,573,No difference,svm,183,0.8354430379746836,{'C': 0.05},ekphrasis_preprocess
961,500,200,1,2,tf_stop,Level user lowercase,573,No difference,svm,195,0.8354430379746836,{'C': 0.05},ekphrasis_preprocess
961,500,200,1,2,tf_stop,Level user lowercase,573,No difference,svm,783,0.8354430379746836,{'C': 0.05},ekphrasis_preprocess
961,500,200,1,2,tf_stop,Level user lowercase,573,No difference,svm,163,0.8354430379746836,{'C': 0.05},ekphrasis_preprocess
961,500,200,1,2,tf_stop,Level user lowercase,573,No difference,svm,2,0.8354430379746836,{'C': 0.05},ekphrasis_preprocess
1161,500,200,1,2,tf_stop,Level user lowercase,573,No difference,svm,63,0.8354430379746836,{'C': 0.05},normal_preprocess
1161,500,200,1,2,tf_stop,Level user lowercase,573,No difference,svm,441,0.8354430379746836,{'C': 0.05},normal_preprocess
1161,500,200,1,2,tf_stop,Level user lowercase,573,No difference,svm,393,0.8354430379746836,{'C': 0.05},normal_preprocess
1161,500,200,1,2,tf_stop,Level user lowercase,573,No difference,svm,448,0.8354430379746836,{'C': 0.05},normal_preprocess
1161,500,200,1,2,tf_stop,Level user lowercase,573,No difference,svm,749,0.8354430379746836,{'C': 0.05},normal_preprocess
981,500,200,1,2,stopwords,Level user lowercase,573,No difference,svm,127,0.8354430379746836,{'C': 0.05},ekphrasis_preprocess
981,500,200,1,2,stopwords,Level user lowercase,573,No difference,svm,333,0.8354430379746836,{'C': 0.05},ekphrasis_preprocess
981,500,200,1,2,stopwords,Level user lowercase,573,No difference,svm,7,0.8354430379746836,{'C': 0.05},ekphrasis_preprocess
981,500,200,1,2,stopwords,Level user lowercase,573,No difference,svm,641,0.8354430379746836,{'C': 0.05},ekphrasis_preprocess
981,500,200,1,2,stopwords,Level user lowercase,573,No difference,svm,998,0.8354430379746836,{'C': 0.05},ekphrasis_preprocess
1171,500,200,1,2,tf,Level user lowercase,573,No difference,svm,21,0.8354430379746836,{'C': 0.05},normal_preprocess
1171,500,200,1,2,tf,Level user lowercase,573,No difference,svm,677,0.8354430379746836,{'C': 0.05},normal_preprocess
1171,500,200,1,2,tf,Level user lowercase,573,No difference,svm,294,0.8354430379746836,{'C': 0.05},normal_preprocess
1171,500,200,1,2,tf,Level user lowercase,573,No difference,svm,213,0.8354430379746836,{'C': 0.05},normal_preprocess
1171,500,200,1,2,tf,Level user lowercase,573,No difference,svm,999,0.8354430379746836,{'C': 0.05},normal_preprocess
1181,500,200,1,2,stopwords,Level user lowercase,573,No difference,svm,272,0.8354430379746836,{'C': 0.05},normal_preprocess
1181,500,200,1,2,stopwords,Level user lowercase,573,No difference,svm,164,0.8354430379746836,{'C': 0.05},normal_preprocess
1181,500,200,1,2,stopwords,Level user lowercase,573,No difference,svm,587,0.8354430379746836,{'C': 0.05},normal_preprocess
1181,500,200,1,2,stopwords,Level user lowercase,573,No difference,svm,293,0.8354430379746836,{'C': 0.05},normal_preprocess
