76,1000,1000,1,2,tf,Level post upercase,2000,Difference,svm,873,0.5733788395904438,{'C': 0.5}
76,1000,1000,1,2,tf,Level post upercase,2000,Difference,svm,843,0.5733788395904438,{'C': 0.5}
76,1000,1000,1,2,tf,Level post upercase,2000,Difference,svm,762,0.5733788395904438,{'C': 0.5}
86,1000,1000,1,2,stopwords,Level post upercase,2000,Difference,svm,284,0.5733788395904438,{'C': 0.5}
86,1000,1000,1,2,stopwords,Level post upercase,2000,Difference,svm,736,0.5733788395904438,{'C': 0.5}
86,1000,1000,1,2,stopwords,Level post upercase,2000,Difference,svm,577,0.5733788395904438,{'C': 0.5}
86,1000,1000,1,2,stopwords,Level post upercase,2000,Difference,svm,46,0.5733788395904438,{'C': 0.5}
86,1000,1000,1,2,stopwords,Level post upercase,2000,Difference,svm,961,0.5733788395904438,{'C': 0.5}
96,1000,1000,1,2,tf_idf,Level post upercase,2000,Difference,svm,419,0.5733788395904438,{'C': 0.5}
96,1000,1000,1,2,tf_idf,Level post upercase,2000,Difference,svm,22,0.5733788395904438,{'C': 0.5}
96,1000,1000,1,2,tf_idf,Level post upercase,2000,Difference,svm,221,0.5733788395904438,{'C': 0.5}
96,1000,1000,1,2,tf_idf,Level post upercase,2000,Difference,svm,486,0.5733788395904438,{'C': 0.5}
96,1000,1000,1,2,tf_idf,Level post upercase,2000,Difference,svm,62,0.5733788395904438,{'C': 0.5}
300,300,300,2,2,binary,Level post lowercase,600,Difference,NB,578,0.569620253164557,None
300,300,300,2,2,binary,Level post lowercase,600,Difference,NB,756,0.569620253164557,None
300,300,300,2,2,binary,Level post lowercase,600,Difference,NB,324,0.569620253164557,None
300,300,300,2,2,binary,Level post lowercase,600,Difference,NB,241,0.569620253164557,None
300,300,300,2,2,binary,Level post lowercase,600,Difference,NB,356,0.569620253164557,None
310,300,300,2,2,tf_stop,Level post lowercase,600,Difference,NB,592,0.569620253164557,None
310,300,300,2,2,tf_stop,Level post lowercase,600,Difference,NB,770,0.569620253164557,None
310,300,300,2,2,tf_stop,Level post lowercase,600,Difference,NB,39,0.569620253164557,None
310,300,300,2,2,tf_stop,Level post lowercase,600,Difference,NB,525,0.569620253164557,None
310,300,300,2,2,tf_stop,Level post lowercase,600,Difference,NB,776,0.569620253164557,None
320,300,300,2,2,tf,Level post lowercase,600,Difference,NB,693,0.569620253164557,None
320,300,300,2,2,tf,Level post lowercase,600,Difference,NB,675,0.569620253164557,None
320,300,300,2,2,tf,Level post lowercase,600,Difference,NB,804,0.569620253164557,None
320,300,300,2,2,tf,Level post lowercase,600,Difference,NB,744,0.569620253164557,None
320,300,300,2,2,tf,Level post lowercase,600,Difference,NB,311,0.569620253164557,None
330,300,300,2,2,stopwords,Level post lowercase,600,Difference,NB,691,0.569620253164557,None
330,300,300,2,2,stopwords,Level post lowercase,600,Difference,NB,70,0.569620253164557,None
330,300,300,2,2,stopwords,Level post lowercase,600,Difference,NB,82,0.569620253164557,None
330,300,300,2,2,stopwords,Level post lowercase,600,Difference,NB,455,0.569620253164557,None
330,300,300,2,2,stopwords,Level post lowercase,600,Difference,NB,607,0.569620253164557,None
340,300,300,2,2,tf_idf,Level post lowercase,600,Difference,NB,598,0.569620253164557,None
340,300,300,2,2,tf_idf,Level post lowercase,600,Difference,NB,364,0.569620253164557,None
340,300,300,2,2,tf_idf,Level post lowercase,600,Difference,NB,854,0.569620253164557,None
340,300,300,2,2,tf_idf,Level post lowercase,600,Difference,NB,609,0.569620253164557,None
340,300,300,2,2,tf_idf,Level post lowercase,600,Difference,NB,574,0.569620253164557,None
6,1000,1000,1,2,binary,Level post upercase,2000,Difference,NB,375,0.5584415584415584,None
6,1000,1000,1,2,binary,Level post upercase,2000,Difference,NB,232,0.5584415584415584,None
6,1000,1000,1,2,binary,Level post upercase,2000,Difference,NB,973,0.5584415584415584,None
6,1000,1000,1,2,binary,Level post upercase,2000,Difference,NB,925,0.5584415584415584,None
6,1000,1000,1,2,binary,Level post upercase,2000,Difference,NB,577,0.5584415584415584,None
16,1000,1000,1,2,tf_stop,Level post upercase,2000,Difference,NB,397,0.5584415584415584,None
16,1000,1000,1,2,tf_stop,Level post upercase,2000,Difference,NB,439,0.5584415584415584,None
16,1000,1000,1,2,tf_stop,Level post upercase,2000,Difference,NB,322,0.5584415584415584,None
16,1000,1000,1,2,tf_stop,Level post upercase,2000,Difference,NB,431,0.5584415584415584,None
16,1000,1000,1,2,tf_stop,Level post upercase,2000,Difference,NB,818,0.5584415584415584,None
26,1000,1000,1,2,tf,Level post upercase,2000,Difference,NB,575,0.5584415584415584,None
26,1000,1000,1,2,tf,Level post upercase,2000,Difference,NB,371,0.5584415584415584,None
26,1000,1000,1,2,tf,Level post upercase,2000,Difference,NB,178,0.5584415584415584,None
26,1000,1000,1,2,tf,Level post upercase,2000,Difference,NB,326,0.5584415584415584,None
26,1000,1000,1,2,tf,Level post upercase,2000,Difference,NB,788,0.5584415584415584,None
36,1000,1000,1,2,stopwords,Level post upercase,2000,Difference,NB,904,0.5584415584415584,None
36,1000,1000,1,2,stopwords,Level post upercase,2000,Difference,NB,137,0.5584415584415584,None
36,1000,1000,1,2,stopwords,Level post upercase,2000,Difference,NB,874,0.5584415584415584,None
36,1000,1000,1,2,stopwords,Level post upercase,2000,Difference,NB,572,0.5584415584415584,None
36,1000,1000,1,2,stopwords,Level post upercase,2000,Difference,NB,801,0.5584415584415584,None
46,1000,1000,1,2,tf_idf,Level post upercase,2000,Difference,NB,221,0.5584415584415584,None
46,1000,1000,1,2,tf_idf,Level post upercase,2000,Difference,NB,308,0.5584415584415584,None
46,1000,1000,1,2,tf_idf,Level post upercase,2000,Difference,NB,796,0.5584415584415584,None
46,1000,1000,1,2,tf_idf,Level post upercase,2000,Difference,NB,782,0.5584415584415584,None
46,1000,1000,1,2,tf_idf,Level post upercase,2000,Difference,NB,80,0.5584415584415584,None
304,700,200,2,2,binary,Level post lowercase,900,Difference,NB,472,0.5584415584415584,None
304,700,200,2,2,binary,Level post lowercase,900,Difference,NB,473,0.5584415584415584,None
304,700,200,2,2,binary,Level post lowercase,900,Difference,NB,113,0.5584415584415584,None
304,700,200,2,2,binary,Level post lowercase,900,Difference,NB,14,0.5584415584415584,None
304,700,200,2,2,binary,Level post lowercase,900,Difference,NB,542,0.5584415584415584,None
314,700,200,2,2,tf_stop,Level post lowercase,900,Difference,NB,788,0.5584415584415584,None
314,700,200,2,2,tf_stop,Level post lowercase,900,Difference,NB,29,0.5584415584415584,None
314,700,200,2,2,tf_stop,Level post lowercase,900,Difference,NB,419,0.5584415584415584,None
314,700,200,2,2,tf_stop,Level post lowercase,900,Difference,NB,31,0.5584415584415584,None
314,700,200,2,2,tf_stop,Level post lowercase,900,Difference,NB,80,0.5584415584415584,None
324,700,200,2,2,tf,Level post lowercase,900,Difference,NB,59,0.5584415584415584,None
324,700,200,2,2,tf,Level post lowercase,900,Difference,NB,384,0.5584415584415584,None
324,700,200,2,2,tf,Level post lowercase,900,Difference,NB,435,0.5584415584415584,None
324,700,200,2,2,tf,Level post lowercase,900,Difference,NB,116,0.5584415584415584,None
324,700,200,2,2,tf,Level post lowercase,900,Difference,NB,689,0.5584415584415584,None
334,700,200,2,2,stopwords,Level post lowercase,900,Difference,NB,272,0.5584415584415584,None
334,700,200,2,2,stopwords,Level post lowercase,900,Difference,NB,339,0.5584415584415584,None
334,700,200,2,2,stopwords,Level post lowercase,900,Difference,NB,860,0.5584415584415584,None
334,700,200,2,2,stopwords,Level post lowercase,900,Difference,NB,838,0.5584415584415584,None
334,700,200,2,2,stopwords,Level post lowercase,900,Difference,NB,758,0.5584415584415584,None
344,700,200,2,2,tf_idf,Level post lowercase,900,Difference,NB,357,0.5584415584415584,None
344,700,200,2,2,tf_idf,Level post lowercase,900,Difference,NB,301,0.5584415584415584,None
344,700,200,2,2,tf_idf,Level post lowercase,900,Difference,NB,638,0.5584415584415584,None
344,700,200,2,2,tf_idf,Level post lowercase,900,Difference,NB,479,0.5584415584415584,None
344,700,200,2,2,tf_idf,Level post lowercase,900,Difference,NB,878,0.5584415584415584,None
308,300,200,2,2,binary,Level post lowercase,500,Difference,NB,953,0.5526315789473685,None
308,300,200,2,2,binary,Level post lowercase,500,Difference,NB,809,0.5526315789473685,None
308,300,200,2,2,binary,Level post lowercase,500,Difference,NB,48,0.5526315789473685,None
308,300,200,2,2,binary,Level post lowercase,500,Difference,NB,507,0.5526315789473685,None
308,300,200,2,2,binary,Level post lowercase,500,Difference,NB,741,0.5526315789473685,None
318,300,200,2,2,tf_stop,Level post lowercase,500,Difference,NB,809,0.5526315789473685,None
318,300,200,2,2,tf_stop,Level post lowercase,500,Difference,NB,224,0.5526315789473685,None
318,300,200,2,2,tf_stop,Level post lowercase,500,Difference,NB,960,0.5526315789473685,None
318,300,200,2,2,tf_stop,Level post lowercase,500,Difference,NB,32,0.5526315789473685,None
318,300,200,2,2,tf_stop,Level post lowercase,500,Difference,NB,40,0.5526315789473685,None
328,300,200,2,2,tf,Level post lowercase,500,Difference,NB,166,0.5526315789473685,None
328,300,200,2,2,tf,Level post lowercase,500,Difference,NB,43,0.5526315789473685,None
328,300,200,2,2,tf,Level post lowercase,500,Difference,NB,980,0.5526315789473685,None
328,300,200,2,2,tf,Level post lowercase,500,Difference,NB,948,0.5526315789473685,None
328,300,200,2,2,tf,Level post lowercase,500,Difference,NB,848,0.5526315789473685,None
338,300,200,2,2,stopwords,Level post lowercase,500,Difference,NB,550,0.5526315789473685,None
338,300,200,2,2,stopwords,Level post lowercase,500,Difference,NB,395,0.5526315789473685,None
338,300,200,2,2,stopwords,Level post lowercase,500,Difference,NB,213,0.5526315789473685,None
338,300,200,2,2,stopwords,Level post lowercase,500,Difference,NB,167,0.5526315789473685,None
338,300,200,2,2,stopwords,Level post lowercase,500,Difference,NB,540,0.5526315789473685,None
348,300,200,2,2,tf_idf,Level post lowercase,500,Difference,NB,211,0.5526315789473685,None
348,300,200,2,2,tf_idf,Level post lowercase,500,Difference,NB,865,0.5526315789473685,None
348,300,200,2,2,tf_idf,Level post lowercase,500,Difference,NB,681,0.5526315789473685,None
348,300,200,2,2,tf_idf,Level post lowercase,500,Difference,NB,501,0.5526315789473685,None
348,300,200,2,2,tf_idf,Level post lowercase,500,Difference,NB,500,0.5526315789473685,None
154,700,200,1,2,binary,Level post lowercase,900,Difference,svm,819,0.551948051948052,{'C': 1}
154,700,200,1,2,binary,Level post lowercase,900,Difference,svm,361,0.551948051948052,{'C': 1}
154,700,200,1,2,binary,Level post lowercase,900,Difference,svm,403,0.551948051948052,{'C': 1}
154,700,200,1,2,binary,Level post lowercase,900,Difference,svm,805,0.551948051948052,{'C': 1}
154,700,200,1,2,binary,Level post lowercase,900,Difference,svm,686,0.551948051948052,{'C': 1}
164,700,200,1,2,tf_stop,Level post lowercase,900,Difference,svm,573,0.551948051948052,{'C': 1}
164,700,200,1,2,tf_stop,Level post lowercase,900,Difference,svm,463,0.551948051948052,{'C': 1}
164,700,200,1,2,tf_stop,Level post lowercase,900,Difference,svm,399,0.551948051948052,{'C': 1}
164,700,200,1,2,tf_stop,Level post lowercase,900,Difference,svm,180,0.551948051948052,{'C': 1}
164,700,200,1,2,tf_stop,Level post lowercase,900,Difference,svm,567,0.551948051948052,{'C': 1}
174,700,200,1,2,tf,Level post lowercase,900,Difference,svm,551,0.551948051948052,{'C': 1}
174,700,200,1,2,tf,Level post lowercase,900,Difference,svm,319,0.551948051948052,{'C': 1}
174,700,200,1,2,tf,Level post lowercase,900,Difference,svm,44,0.551948051948052,{'C': 1}
174,700,200,1,2,tf,Level post lowercase,900,Difference,svm,914,0.551948051948052,{'C': 1}
174,700,200,1,2,tf,Level post lowercase,900,Difference,svm,640,0.551948051948052,{'C': 1}
184,700,200,1,2,stopwords,Level post lowercase,900,Difference,svm,54,0.551948051948052,{'C': 1}
184,700,200,1,2,stopwords,Level post lowercase,900,Difference,svm,81,0.551948051948052,{'C': 1}
184,700,200,1,2,stopwords,Level post lowercase,900,Difference,svm,879,0.551948051948052,{'C': 1}
184,700,200,1,2,stopwords,Level post lowercase,900,Difference,svm,573,0.551948051948052,{'C': 1}
184,700,200,1,2,stopwords,Level post lowercase,900,Difference,svm,311,0.551948051948052,{'C': 1}
194,700,200,1,2,tf_idf,Level post lowercase,900,Difference,svm,372,0.551948051948052,{'C': 1}
194,700,200,1,2,tf_idf,Level post lowercase,900,Difference,svm,934,0.551948051948052,{'C': 1}
194,700,200,1,2,tf_idf,Level post lowercase,900,Difference,svm,382,0.551948051948052,{'C': 1}
194,700,200,1,2,tf_idf,Level post lowercase,900,Difference,svm,640,0.551948051948052,{'C': 1}
194,700,200,1,2,tf_idf,Level post lowercase,900,Difference,svm,456,0.551948051948052,{'C': 1}
50,300,300,1,2,binary,Level post upercase,600,Difference,svm,56,0.55,{'C': 0.5}
50,300,300,1,2,binary,Level post upercase,600,Difference,svm,855,0.55,{'C': 0.5}
50,300,300,1,2,binary,Level post upercase,600,Difference,svm,674,0.55,{'C': 0.5}
50,300,300,1,2,binary,Level post upercase,600,Difference,svm,318,0.55,{'C': 0.5}
50,300,300,1,2,binary,Level post upercase,600,Difference,svm,699,0.55,{'C': 0.5}
60,300,300,1,2,tf_stop,Level post upercase,600,Difference,svm,699,0.55,{'C': 0.5}
60,300,300,1,2,tf_stop,Level post upercase,600,Difference,svm,643,0.55,{'C': 0.5}
60,300,300,1,2,tf_stop,Level post upercase,600,Difference,svm,727,0.55,{'C': 0.5}
60,300,300,1,2,tf_stop,Level post upercase,600,Difference,svm,528,0.55,{'C': 0.5}
60,300,300,1,2,tf_stop,Level post upercase,600,Difference,svm,131,0.55,{'C': 0.5}
70,300,300,1,2,tf,Level post upercase,600,Difference,svm,697,0.55,{'C': 0.5}
70,300,300,1,2,tf,Level post upercase,600,Difference,svm,736,0.55,{'C': 0.5}
