86,0.9,Not Fuzzy,Removed stopwords,Anorexia Model,binary,dict1,510,Emotions and words,SVM,0.5977011494252873,{'C': 0.05}
71,0.9,Not Fuzzy,Not removed stopwords,Anorexia Model,tf,dict1,510,Emotions and words,SVM,0.5957446808510638,{'C': 0.5}
84,0.9,Fuzzy,Removed stopwords,Anorexia Model,binary,dict1,510,Emotions and words,SVM,0.5909090909090909,{'C': 0.05}
146,0.95,Not Fuzzy,Removed stopwords,Anorexia Model,tf,dict4,1510,Emotions and words,SVM,0.5866666666666668,{'C': 0.12}
79,0.9,Not Fuzzy,Not removed stopwords,Anorexia Model,tf,dict3,1510,Emotions and words,SVM,0.5842696629213483,{'C': 0.05}
69,0.9,Fuzzy,Not removed stopwords,Anorexia Model,tf,dict1,510,Emotions and words,SVM,0.5833333333333334,{'C': 0.12}
132,0.95,Fuzzy,Removed stopwords,Anorexia Model,tf,dict1,510,Emotions and words,SVM,0.5797101449275363,{'C': 0.05}
133,0.95,Fuzzy,Not removed stopwords,Anorexia Model,tf,dict1,510,Emotions and words,SVM,0.5797101449275363,{'C': 0.25}
134,0.95,Not Fuzzy,Removed stopwords,Anorexia Model,tf,dict1,510,Emotions and words,SVM,0.5797101449275363,{'C': 0.05}
135,0.95,Not Fuzzy,Not removed stopwords,Anorexia Model,tf,dict1,510,Emotions and words,SVM,0.5797101449275363,{'C': 0.25}
97,0.9,Fuzzy,Not removed stopwords,Anorexia Model,binary,dict4,1510,Emotions and words,SVM,0.5783132530120483,{'C': 0.05}
76,0.9,Fuzzy,Removed stopwords,Anorexia Model,tf,dict3,1510,Emotions and words,SVM,0.5777777777777778,{'C': 0.05}
78,0.9,Not Fuzzy,Removed stopwords,Anorexia Model,tf,dict3,1510,Emotions and words,SVM,0.5777777777777778,{'C': 4}
252,0.99,Fuzzy,Removed stopwords,Pre_trained Model,binary,dict3,1510,Emotions and words,NB,0.576271186440678,None
253,0.99,Fuzzy,Not removed stopwords,Pre_trained Model,binary,dict3,1510,Emotions and words,NB,0.576271186440678,None
254,0.99,Not Fuzzy,Removed stopwords,Pre_trained Model,binary,dict3,1510,Emotions and words,NB,0.576271186440678,None
255,0.99,Not Fuzzy,Not removed stopwords,Pre_trained Model,binary,dict3,1510,Emotions and words,NB,0.576271186440678,None
172,0.95,Fuzzy,Removed stopwords,Pre_trained Model,tf,dict3,1510,Emotions and words,SVM,0.5757575757575758,{'C': 2}
108,0.9,Fuzzy,Removed stopwords,Pre_trained Model,tf,dict3,1510,Emotions and words,SVM,0.5757575757575758,{'C': 2}
44,0.99,Fuzzy,Removed stopwords,Pre_trained Model,tf,dict3,1510,Emotions and words,SVM,0.5757575757575758,{'C': 2}
173,0.95,Fuzzy,Not removed stopwords,Pre_trained Model,tf,dict3,1510,Emotions and words,SVM,0.5757575757575758,{'C': 2}
109,0.9,Fuzzy,Not removed stopwords,Pre_trained Model,tf,dict3,1510,Emotions and words,SVM,0.5757575757575758,{'C': 2}
45,0.99,Fuzzy,Not removed stopwords,Pre_trained Model,tf,dict3,1510,Emotions and words,SVM,0.5757575757575758,{'C': 2}
174,0.95,Not Fuzzy,Removed stopwords,Pre_trained Model,tf,dict3,1510,Emotions and words,SVM,0.5757575757575758,{'C': 2}
110,0.9,Not Fuzzy,Removed stopwords,Pre_trained Model,tf,dict3,1510,Emotions and words,SVM,0.5757575757575758,{'C': 2}
46,0.99,Not Fuzzy,Removed stopwords,Pre_trained Model,tf,dict3,1510,Emotions and words,SVM,0.5757575757575758,{'C': 2}
175,0.95,Not Fuzzy,Not removed stopwords,Pre_trained Model,tf,dict3,1510,Emotions and words,SVM,0.5757575757575758,{'C': 2}
111,0.9,Not Fuzzy,Not removed stopwords,Pre_trained Model,tf,dict3,1510,Emotions and words,SVM,0.5757575757575758,{'C': 2}
47,0.99,Not Fuzzy,Not removed stopwords,Pre_trained Model,tf,dict3,1510,Emotions and words,SVM,0.5757575757575758,{'C': 2}
17,0.99,Fuzzy,Not removed stopwords,Anorexia Model,tf,dict4,1510,Emotions and words,SVM,0.5753424657534246,{'C': 0.05}
19,0.99,Not Fuzzy,Not removed stopwords,Anorexia Model,tf,dict4,1510,Emotions and words,SVM,0.5753424657534246,{'C': 0.05}
70,0.9,Not Fuzzy,Removed stopwords,Anorexia Model,tf,dict1,510,Emotions and words,SVM,0.574468085106383,{'C': 0.12}
96,0.9,Fuzzy,Removed stopwords,Anorexia Model,binary,dict4,1510,Emotions and words,SVM,0.5714285714285714,{'C': 0.12}
98,0.9,Not Fuzzy,Removed stopwords,Anorexia Model,binary,dict4,1510,Emotions and words,SVM,0.5714285714285714,{'C': 0.05}
68,0.9,Fuzzy,Removed stopwords,Anorexia Model,tf,dict1,510,Emotions and words,SVM,0.5684210526315789,{'C': 0.12}
99,0.9,Not Fuzzy,Not removed stopwords,Anorexia Model,binary,dict4,1510,Emotions and words,SVM,0.5609756097560976,{'C': 0.05}
177,0.95,Fuzzy,Not removed stopwords,Pre_trained Model,tf,dict4,1510,Emotions and words,SVM,0.5588235294117647,{'C': 0.05}
49,0.99,Fuzzy,Not removed stopwords,Pre_trained Model,tf,dict4,1510,Emotions and words,SVM,0.5588235294117647,{'C': 0.05}
150,0.95,Not Fuzzy,Removed stopwords,Anorexia Model,binary,dict1,510,Emotions and words,SVM,0.5588235294117647,{'C': 0.05}
162,0.95,Not Fuzzy,Removed stopwords,Anorexia Model,binary,dict4,1510,Emotions and words,SVM,0.5588235294117647,{'C': 0.05}
179,0.95,Not Fuzzy,Not removed stopwords,Pre_trained Model,tf,dict4,1510,Emotions and words,SVM,0.5588235294117647,{'C': 0.05}
51,0.99,Not Fuzzy,Not removed stopwords,Pre_trained Model,tf,dict4,1510,Emotions and words,SVM,0.5588235294117647,{'C': 0.05}
88,0.9,Fuzzy,Removed stopwords,Anorexia Model,binary,dict2,2010,Emotions and words,SVM,0.5569620253164557,{'C': 0.25}
90,0.9,Not Fuzzy,Removed stopwords,Anorexia Model,binary,dict2,2010,Emotions and words,SVM,0.5569620253164557,{'C': 0.5}
147,0.95,Not Fuzzy,Not removed stopwords,Anorexia Model,tf,dict4,1510,Emotions and words,SVM,0.5569620253164557,{'C': 0.05}
248,0.99,Fuzzy,Removed stopwords,Pre_trained Model,binary,dict2,2010,Emotions and words,NB,0.5517241379310345,None
376,0.95,Fuzzy,Removed stopwords,Pre_trained Model,binary,dict2,2010,Emotions and words,NB,0.5517241379310345,None
249,0.99,Fuzzy,Not removed stopwords,Pre_trained Model,binary,dict2,2010,Emotions and words,NB,0.5517241379310345,None
377,0.95,Fuzzy,Not removed stopwords,Pre_trained Model,binary,dict2,2010,Emotions and words,NB,0.5517241379310345,None
250,0.99,Not Fuzzy,Removed stopwords,Pre_trained Model,binary,dict2,2010,Emotions and words,NB,0.5517241379310345,None
378,0.95,Not Fuzzy,Removed stopwords,Pre_trained Model,binary,dict2,2010,Emotions and words,NB,0.5517241379310345,None
251,0.99,Not Fuzzy,Not removed stopwords,Pre_trained Model,binary,dict2,2010,Emotions and words,NB,0.5517241379310345,None
379,0.95,Not Fuzzy,Not removed stopwords,Pre_trained Model,binary,dict2,2010,Emotions and words,NB,0.5517241379310345,None
160,0.95,Fuzzy,Removed stopwords,Anorexia Model,binary,dict4,1510,Emotions and words,SVM,0.5507246376811594,{'C': 0.05}
176,0.95,Fuzzy,Removed stopwords,Pre_trained Model,tf,dict4,1510,Emotions and words,SVM,0.5507246376811594,{'C': 0.12}
48,0.99,Fuzzy,Removed stopwords,Pre_trained Model,tf,dict4,1510,Emotions and words,SVM,0.5507246376811594,{'C': 0.12}
178,0.95,Not Fuzzy,Removed stopwords,Pre_trained Model,tf,dict4,1510,Emotions and words,SVM,0.5507246376811594,{'C': 0.12}
50,0.99,Not Fuzzy,Removed stopwords,Pre_trained Model,tf,dict4,1510,Emotions and words,SVM,0.5507246376811594,{'C': 0.12}
89,0.9,Fuzzy,Not removed stopwords,Anorexia Model,binary,dict2,2010,Emotions and words,SVM,0.5454545454545454,{'C': 0.05}
91,0.9,Not Fuzzy,Not removed stopwords,Anorexia Model,binary,dict2,2010,Emotions and words,SVM,0.5454545454545454,{'C': 0.12}
220,0.99,Fuzzy,Removed stopwords,Anorexia Model,binary,dict3,1510,Emotions and words,NB,0.5423728813559323,None
221,0.99,Fuzzy,Not removed stopwords,Anorexia Model,binary,dict3,1510,Emotions and words,NB,0.5423728813559323,None
222,0.99,Not Fuzzy,Removed stopwords,Anorexia Model,binary,dict3,1510,Emotions and words,NB,0.5423728813559323,None
223,0.99,Not Fuzzy,Not removed stopwords,Anorexia Model,binary,dict3,1510,Emotions and words,NB,0.5423728813559323,None
136,0.95,Fuzzy,Removed stopwords,Anorexia Model,tf,dict2,2010,Emotions and words,SVM,0.5405405405405406,{'C': 0.05}
138,0.95,Not Fuzzy,Removed stopwords,Anorexia Model,tf,dict2,2010,Emotions and words,SVM,0.5405405405405406,{'C': 0.05}
154,0.95,Not Fuzzy,Removed stopwords,Anorexia Model,binary,dict2,2010,Emotions and words,SVM,0.5396825396825397,{'C': 0.05}
148,0.95,Fuzzy,Removed stopwords,Anorexia Model,binary,dict1,510,Emotions and words,SVM,0.5373134328358209,{'C': 0.05}
151,0.95,Not Fuzzy,Not removed stopwords,Anorexia Model,binary,dict1,510,Emotions and words,SVM,0.5373134328358209,{'C': 0.05}
139,0.95,Not Fuzzy,Not removed stopwords,Anorexia Model,tf,dict2,2010,Emotions and words,SVM,0.5352112676056339,{'C': 0.05}
216,0.99,Fuzzy,Removed stopwords,Anorexia Model,binary,dict2,2010,Emotions and words,NB,0.5333333333333333,None
217,0.99,Fuzzy,Not removed stopwords,Anorexia Model,binary,dict2,2010,Emotions and words,NB,0.5333333333333333,None
218,0.99,Not Fuzzy,Removed stopwords,Anorexia Model,binary,dict2,2010,Emotions and words,NB,0.5333333333333333,None
219,0.99,Not Fuzzy,Not removed stopwords,Anorexia Model,binary,dict2,2010,Emotions and words,NB,0.5333333333333333,None
137,0.95,Fuzzy,Not removed stopwords,Anorexia Model,tf,dict2,2010,Emotions and words,SVM,0.5277777777777778,{'C': 0.05}
145,0.95,Fuzzy,Not removed stopwords,Anorexia Model,tf,dict4,1510,Emotions and words,SVM,0.525,{'C': 0.05}
112,0.9,Fuzzy,Removed stopwords,Pre_trained Model,tf,dict4,1510,Emotions and words,SVM,0.5151515151515151,{'C': 0.05}
149,0.95,Fuzzy,Not removed stopwords,Anorexia Model,binary,dict1,510,Emotions and words,SVM,0.5151515151515151,{'C': 0.05}
114,0.9,Not Fuzzy,Removed stopwords,Pre_trained Model,tf,dict4,1510,Emotions and words,SVM,0.5151515151515151,{'C': 0.05}
115,0.9,Not Fuzzy,Not removed stopwords,Pre_trained Model,tf,dict4,1510,Emotions and words,SVM,0.5074626865671641,{'C': 4}
152,0.95,Fuzzy,Removed stopwords,Anorexia Model,binary,dict2,2010,Emotions and words,SVM,0.5000000000000001,{'C': 0.05}
153,0.95,Fuzzy,Not removed stopwords,Anorexia Model,binary,dict2,2010,Emotions and words,SVM,0.5000000000000001,{'C': 0.05}
155,0.95,Not Fuzzy,Not removed stopwords,Anorexia Model,binary,dict2,2010,Emotions and words,SVM,0.5000000000000001,{'C': 0.05}
161,0.95,Fuzzy,Not removed stopwords,Anorexia Model,binary,dict4,1510,Emotions and words,SVM,0.5,{'C': 0.25}
163,0.95,Not Fuzzy,Not removed stopwords,Anorexia Model,binary,dict4,1510,Emotions and words,SVM,0.5,{'C': 0.25}
81,0.9,Fuzzy,Not removed stopwords,Anorexia Model,tf,dict4,1510,Emotions and words,SVM,0.48837209302325585,{'C': 0.05}
83,0.9,Not Fuzzy,Not removed stopwords,Anorexia Model,tf,dict4,1510,Emotions and words,SVM,0.48837209302325585,{'C': 0.05}
113,0.9,Fuzzy,Not removed stopwords,Pre_trained Model,tf,dict4,1510,Emotions and words,SVM,0.48484848484848486,{'C': 4}
224,0.99,Fuzzy,Removed stopwords,Anorexia Model,binary,dict4,1510,Emotions and words,NB,0.4727272727272727,None
225,0.99,Fuzzy,Not removed stopwords,Anorexia Model,binary,dict4,1510,Emotions and words,NB,0.4727272727272727,None
226,0.99,Not Fuzzy,Removed stopwords,Anorexia Model,binary,dict4,1510,Emotions and words,NB,0.4727272727272727,None
227,0.99,Not Fuzzy,Not removed stopwords,Anorexia Model,binary,dict4,1510,Emotions and words,NB,0.4727272727272727,None
159,0.95,Not Fuzzy,Not removed stopwords,Anorexia Model,binary,dict3,1510,Emotions and words,SVM,0.47058823529411764,{'C': 0.05}
143,0.95,Not Fuzzy,Not removed stopwords,Anorexia Model,tf,dict3,1510,Emotions and words,SVM,0.4691358024691358,{'C': 0.05}
80,0.9,Fuzzy,Removed stopwords,Anorexia Model,tf,dict4,1510,Emotions and words,SVM,0.4675324675324676,{'C': 0.05}
82,0.9,Not Fuzzy,Removed stopwords,Anorexia Model,tf,dict4,1510,Emotions and words,SVM,0.4675324675324676,{'C': 0.05}
158,0.95,Not Fuzzy,Removed stopwords,Anorexia Model,binary,dict3,1510,Emotions and words,SVM,0.463768115942029,{'C': 0.05}
141,0.95,Fuzzy,Not removed stopwords,Anorexia Model,tf,dict3,1510,Emotions and words,SVM,0.4634146341463415,{'C': 0.05}
157,0.95,Fuzzy,Not removed stopwords,Anorexia Model,binary,dict3,1510,Emotions and words,SVM,0.44776119402985076,{'C': 0.05}
142,0.95,Not Fuzzy,Removed stopwords,Anorexia Model,tf,dict3,1510,Emotions and words,SVM,0.4470588235294118,{'C': 0.25}
140,0.95,Fuzzy,Removed stopwords,Anorexia Model,tf,dict3,1510,Emotions and words,SVM,0.4418604651162791,{'C': 0.25}
156,0.95,Fuzzy,Removed stopwords,Anorexia Model,binary,dict3,1510,Emotions and words,SVM,0.4411764705882353,{'C': 0.05}
256,0.99,Fuzzy,Removed stopwords,Pre_trained Model,binary,dict4,1510,Emotions and words,NB,0.4230769230769231,None
384,0.95,Fuzzy,Removed stopwords,Pre_trained Model,binary,dict4,1510,Emotions and words,NB,0.4230769230769231,None
258,0.99,Not Fuzzy,Removed stopwords,Pre_trained Model,binary,dict4,1510,Emotions and words,NB,0.4230769230769231,None
386,0.95,Not Fuzzy,Removed stopwords,Pre_trained Model,binary,dict4,1510,Emotions and words,NB,0.4230769230769231,None
257,0.99,Fuzzy,Not removed stopwords,Pre_trained Model,binary,dict4,1510,Emotions and words,NB,0.39215686274509803,None
385,0.95,Fuzzy,Not removed stopwords,Pre_trained Model,binary,dict4,1510,Emotions and words,NB,0.39215686274509803,None
259,0.99,Not Fuzzy,Not removed stopwords,Pre_trained Model,binary,dict4,1510,Emotions and words,NB,0.39215686274509803,None
387,0.95,Not Fuzzy,Not removed stopwords,Pre_trained Model,binary,dict4,1510,Emotions and words,NB,0.39215686274509803,None
